"T","R","D","F","K","CP","PB","PA","VB","VA","Vega"
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1034.74845874567,-1,46.7791762851264,54.0187179983883,0.244054631900461,0.261257853507271,420.91902245762
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1087.80114669896,-1,59.9461293083743,67.5748309948396,0.236111883858192,0.252267387302057,472.270248659113
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1143.57390412931,-1,74.9473441482509,82.617228070364,0.224713484067382,0.239487039372959,519.200643837189
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1202.20619198103,-1,93.4262690251511,101.032766175132,0.212042421667441,0.225649706003932,559.013443357496
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1263.84462151394,1,116.954891801222,124.503825942745,0.199059746465432,0.211973471769204,584.569281662269
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1328.64332090791,1,82.7900515706032,90.4271847048838,0.185724301099398,0.198767518254399,585.544474721657
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1396.76432066354,1,53.4750501783051,61.3400399082822,0.172341442518535,0.186623770445982,550.772120081393
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1468.37795876287,1,30.8283469893281,38.6232508982708,0.159949455530605,0.176373602106474,474.863108539537
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1543.66330660303,1,15.8402429408159,22.4813233264043,0.150096131041237,0.168174183565215,367.781603109193
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1622.808616768,1,7.47023940534024,12.2390501577375,0.14371831663124,0.162417188962599,255.370082096117
1.39452054794521,0.00789703323890889,0.0229137470730201,1263.84462151394,1706.01179375816,1,3.34154230595432,6.39254214773047,0.140352006557147,0.159219500853166,161.747517318043
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,932.621156765102,-1,43.5707099040685,49.1013909838448,0.26152002663665,0.274787623618322,416.922787765636
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,980.437665975924,-1,55.0344613945209,61.1835007964202,0.257693962357108,0.27079323982898,469.475755852415
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1030.70578003886,-1,67.5885001799075,74.0545470368744,0.25083632395408,0.263279006997517,519.711089937402
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1083.55119542256,-1,80.5439347696004,87.4942307584494,0.239683389655697,0.251940001932943,567.100617724736
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1139.10605319142,-1,95.4973847639926,103.01712640344,0.226888964915891,0.239182985466822,611.682851365042
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1197.50926942711,-1,114.879374661926,122.535278329327,0.215362255673122,0.22713694843468,650.204468613408
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1258.90688259109,1,139.784785654043,147.43180025964,0.205175811547367,0.216482099326325,676.353780515993
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1323.45241869686,1,106.181832150777,113.623299969541,0.194008086997639,0.204904516528555,682.935974101277
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1391.30727520495,1,75.5760865893269,82.5808383149867,0.182019271034252,0.192609918469548,661.450856056764
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1462.64112460065,1,49.0090645661908,56.5763701249713,0.169060507467295,0.181591351953249,604.023416628476
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1537.63233866358,1,28.8106303193486,36.3992316128231,0.157402404331312,0.172268200543631,510.775202521341
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1616.46843449009,1,16.0512206157233,22.305721410455,0.14985127225662,0.165536780812597,399.118534667367
1.91232876712329,0.00830402544415689,0.0213016269344826,1258.90688259109,1699.34654338364,1,8.79064383715972,13.3822269619722,0.146102926061076,0.161808324772646,292.622173785742
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,929.895583320514,-1,70.2766583962812,77.9507659018801,0.264664101577038,0.278389926682735,559.168083044907
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,977.57234939258,-1,82.1531854345562,89.9056724522821,0.257649106603599,0.270420831725124,607.05716514115
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1027.69355553282,-1,94.9762025381305,102.700113621876,0.248797446694217,0.260603944977618,654.248286156145
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1080.38453086357,-1,109.894400326873,117.591804780693,0.239583671658718,0.250572251369895,700.518528466118
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1135.77703026864,-1,127.554994608979,135.221873548523,0.230333472901543,0.2406402249896,743.882143585099
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1194.00956384921,-1,148.432297555475,156.104683561076,0.220972293386502,0.230791365251784,781.381163103517
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1255.22774327122,1,173.040295816347,180.796839717156,0.211377337616117,0.220962845418955,809.198732412226
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1319.58464587034,1,140.106474952094,147.915777990191,0.201593246291542,0.211086793308135,822.595528005255
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1387.24119742508,1,109.512603382274,117.250362678644,0.191917175540166,0.201398830818357,816.102706761606
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1458.36657455505,1,82.1086203139938,89.7959982054288,0.182551302412793,0.192349404622675,784.636893455101
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1533.13862775064,1,58.5579590847242,66.2386118228442,0.173556612992725,0.184148645345939,725.252685092742
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1611.74432609184,1,38.6101815005781,46.4597919658852,0.163820091918523,0.176158894626513,636.411973663197
2.90958904109589,0.0127508377255625,0.0222994210137081,1255.22774327122,1694.38022476841,1,23.8170323012465,31.4688374617508,0.155320070197497,0.169834584503861,527.572045954002
